"Test Suite","Test Case","Test Step","Step Type","Step Status","Result message","HTTP Code","Execution Date"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_34"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_34"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_34"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_34"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_34"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_34"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","Flow","OK","TestCase1",""Auth",","restrequest","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_31_35"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_31_35"
"Groovy Script","Flow","groovy","TestCase1","OK","CreateBooking",""restrequest",","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","Flow","OK",""TestCase1",","Auth","[HTTP/1.1 200 OK]","restrequest","23-Jul-2024 09_31_35"
"OK","Flow",""TestCase1",","Auth","[HTTP/1.1 200 OK]","restrequest","OK","23-Jul-2024 09_31_35"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","CreateBooking","23-Jul-2024 09_31_35"
"restrequest","Flow","TestCase1","OK","CreateBooking",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_31_35"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_31_35"
"Auth","Flow","restrequest","TestCase1","OK","Groovy Script",""groovy",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_31_35"
","Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_31_35"
"Auth","Flow","restrequest","TestCase1","OK","Auth","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_31_35"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_31_35"
"TestCase1","Flow","CreateBooking","TestCase1","restrequest","CreateBooking","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_31_35"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_31_35"
"Flow","TestCase1","TestCase1","Auth","Auth","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"23-Jul-2024 09_31_35"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","CreateBooking","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"23-Jul-2024 09_31_35"
"Flow","Flow","TestCase1","TestCase1","Auth","Groovy Script","restrequest","groovy","OK","OK",""",","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","Flow","TestCase1","Auth","restrequest","TestCase1","OK","Auth",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 09_31_35"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 09_31_35"
"CreateBooking","Flow","restrequest","TestCase1","CreateBooking","OK","restrequest","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"23-Jul-2024 09_31_35"
"Flow","Flow","TestCase1","TestCase1","Auth","Auth","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"23-Jul-2024 09_31_35"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","CreateBooking","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 09_31_35"
"TestCase1","Flow","Auth","TestCase1","restrequest","Groovy Script","OK","groovy",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 09_31_35"
